PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue(µg/L),SampleEventCode,MonitoringRequirement,Region
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,manganese,0.4,EPA 200.8,=,0.413,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0000160,City of Alpena,L,6434,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,8/13/2019,1140648,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,7/2/2018,3977953,HAA5,,EPA 552.3,=,5.959,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,7/2/2018,3977953,HAA6Br,,EPA 552.3,=,1.237,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,7/2/2018,3977953,HAA9,,EPA 552.3,=,6.777,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,10/10/2018,4085478,HAA5,,EPA 552.3,=,4.97,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,10/10/2018,4085478,HAA6Br,,EPA 552.3,=,0.646,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,10/10/2018,4085478,HAA9,,EPA 552.3,=,5.616,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,1/9/2019,4168798,HAA5,,EPA 552.3,=,2.93,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,1/9/2019,4168798,HAA6Br,,EPA 552.3,=,1.003,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,1/9/2019,4168798,HAA9,,EPA 552.3,=,3.593,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,4/3/2019,4249143,HAA5,,EPA 552.3,=,2.62,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,4/3/2019,4249143,HAA6Br,,EPA 552.3,=,0.856,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP1,3537 Washtenaw Ave.,DS,4/3/2019,4249143,HAA9,,EPA 552.3,=,3.476,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,7/2/2018,3977951,HAA5,,EPA 552.3,=,5.865,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,7/2/2018,3977951,HAA6Br,,EPA 552.3,=,1.24,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,7/2/2018,3977951,HAA9,,EPA 552.3,=,6.72,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,10/10/2018,4085479,HAA5,,EPA 552.3,=,4.94,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,10/10/2018,4085479,HAA6Br,,EPA 552.3,=,0.668,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,10/10/2018,4085479,HAA9,,EPA 552.3,=,5.608,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,1/9/2019,4168799,HAA5,,EPA 552.3,=,2.224,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,1/9/2019,4168799,HAA6Br,,EPA 552.3,=,0.992,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,1/9/2019,4168799,HAA9,,EPA 552.3,=,2.822,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,4/3/2019,4249144,HAA5,,EPA 552.3,=,1.58,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,4/3/2019,4249144,HAA6Br,,EPA 552.3,=,0.615,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP2,2020 Green Rd.,DS,4/3/2019,4249144,HAA9,,EPA 552.3,=,2.195,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,7/2/2018,3977954,HAA5,,EPA 552.3,=,4.308,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,7/2/2018,3977954,HAA6Br,,EPA 552.3,=,1.556,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,7/2/2018,3977954,HAA9,,EPA 552.3,=,5.436,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,10/10/2018,4085480,HAA5,,EPA 552.3,=,4.18,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,10/10/2018,4085480,HAA6Br,,EPA 552.3,=,0.635,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,10/10/2018,4085480,HAA9,,EPA 552.3,=,4.815,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,1/9/2019,4168800,HAA5,,EPA 552.3,=,2.228,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,1/9/2019,4168800,HAA6Br,,EPA 552.3,=,1.119,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,1/9/2019,4168800,HAA9,,EPA 552.3,=,2.909,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,4/3/2019,4249145,HAA5,,EPA 552.3,=,1.65,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,4/3/2019,4249145,HAA6Br,,EPA 552.3,=,0.714,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP3,1964 S. Industrial,DS,4/3/2019,4249145,HAA9,,EPA 552.3,=,2.364,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,7/2/2018,3977952,HAA5,,EPA 552.3,=,7.292,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,7/2/2018,3977952,HAA6Br,,EPA 552.3,=,1.749,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,7/2/2018,3977952,HAA9,,EPA 552.3,=,8.609,SEH1,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,10/10/2018,4085481,HAA5,,EPA 552.3,=,3.84,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,10/10/2018,4085481,HAA6Br,,EPA 552.3,=,0.51,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,10/10/2018,4085481,HAA9,,EPA 552.3,=,4.35,SEH2,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,1/9/2019,4168801,HAA5,,EPA 552.3,=,3.142,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,1/9/2019,4168801,HAA6Br,,EPA 552.3,=,0.914,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,1/9/2019,4168801,HAA9,,EPA 552.3,=,3.734,SEH3,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,4/3/2019,4249146,HAA5,,EPA 552.3,=,2.91,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,4/3/2019,4249146,HAA6Br,,EPA 552.3,=,0.928,SEH4,AM,5
MI0000220,Ann Arbor,L,5008,Distribution System,MX,DBP4,4090 Geddes,DS,4/3/2019,4249146,HAA9,,EPA 552.3,=,3.838,SEH4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977945,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977945,manganese,0.4,EPA 200.8,=,1.61,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977946,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977947,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977947,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977947,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977948,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977948,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/2/2018,3977948,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085472,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085472,manganese,0.4,EPA 200.8,=,0.896,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,chlorpyrifos,0.03,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,dimethipin,0.2,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,ethoprop,0.03,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,oxyfluorfen,0.05,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,profenofos,0.3,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,tebuconazole,0.2,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,total permethrin,0.04,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085473,tribufos,0.07,EPA 525.3,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085475,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085475,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,10/10/2018,4085475,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,11/19/2018,4127804,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,11/19/2018,4127804,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,11/19/2018,4127804,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168794,germanium,0.3,EPA 200.8,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168794,manganese,0.4,EPA 200.8,=,0.576,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,chlorpyrifos,0.03,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,dimethipin,0.2,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,ethoprop,0.03,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,oxyfluorfen,0.05,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,profenofos,0.3,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,tebuconazole,0.2,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,total permethrin,0.04,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168795,tribufos,0.07,EPA 525.3,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168796,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168796,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168796,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168797,1-butanol,2,EPA 541,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168797,2-methoxyethanol,0.4,EPA 541,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,1/9/2019,4168797,2-propen-1-ol,0.5,EPA 541,<,,SEA3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249147,germanium,0.3,EPA 200.8,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249147,manganese,0.4,EPA 200.8,=,0.602,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249149,butylated hydroxyanisole,0.03,EPA 530,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249149,o-toluidine,0.007,EPA 530,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249149,quinoline,0.02,EPA 530,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249150,1-butanol,2,EPA 541,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249150,2-methoxyethanol,0.4,EPA 541,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/3/2019,4249150,2-propen-1-ol,0.5,EPA 541,<,,SEA4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/10/2018,3908254,anatoxin-a,0.03,EPA 545,<,,SEC1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/10/2018,3908254,cylindrospermopsin,0.09,EPA 545,<,,SEC1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/16/2018,3913469,total microcystin,0.3,EPA 546,<,,SEC1,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/24/2018,3919125,anatoxin-a,0.03,EPA 545,<,,SEC2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/24/2018,3919125,cylindrospermopsin,0.09,EPA 545,<,,SEC2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,4/24/2018,3919126,total microcystin,0.3,EPA 546,<,,SEC2,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/8/2018,3932435,anatoxin-a,0.03,EPA 545,<,,SEC3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/8/2018,3932435,cylindrospermopsin,0.09,EPA 545,<,,SEC3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/8/2018,3932436,total microcystin,0.3,EPA 546,<,,SEC3,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/22/2018,3943009,anatoxin-a,0.03,EPA 545,<,,SEC4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/22/2018,3943009,cylindrospermopsin,0.09,EPA 545,<,,SEC4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,5/22/2018,3943010,total microcystin,0.3,EPA 546,<,,SEC4,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/5/2018,3953135,anatoxin-a,0.03,EPA 545,<,,SEC5,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/5/2018,3953135,cylindrospermopsin,0.09,EPA 545,<,,SEC5,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/5/2018,3953136,total microcystin,0.3,EPA 546,<,,SEC5,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/21/2018,3969120,anatoxin-a,0.03,EPA 545,<,,SEC6,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/21/2018,3969120,cylindrospermopsin,0.09,EPA 545,<,,SEC6,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,6/21/2018,3969121,total microcystin,0.3,EPA 546,<,,SEC6,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/9/2018,3982262,anatoxin-a,0.03,EPA 545,<,,SEC7,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/9/2018,3982262,cylindrospermopsin,0.09,EPA 545,<,,SEC7,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/9/2018,3982263,total microcystin,0.3,EPA 546,<,,SEC7,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/25/2018,4000794,anatoxin-a,0.03,EPA 545,<,,SEC8,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/25/2018,4000794,cylindrospermopsin,0.09,EPA 545,<,,SEC8,AM,5
MI0000220,Ann Arbor,L,5013,Treatment Plant,MX,TP001,Treatment Plant Tap,EP,7/25/2018,4000795,total microcystin,0.3,EPA 546,<,,SEC8,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0000250,Village of Ashley,S,20001,Treatment Plant,GW,EP1,"Treatment Point Sample Tap, After Treatment",EP,2/6/2018,100551P,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
